ZdAId	ZdAName	ZdATown	ZdAPostalRegion
45643	Eglise Saint-Germain de Charonne	Paris 20e	75120
463638	Vacassy - Santé publique	Paris 12e	75112
42312	Belleville - Ménilmontant	Paris 11e	75111
44971	Turin - Batignolles	Paris 8e	75108
473776	Italie - Tolbiac	Paris 13e	75113
473758	Saint-Ambroise (Boulevard Voltaire)	Paris 11e	75111
425989	Lourmel - Félix Faure	Paris 15e	75115
463999	Arago - Saint Jacques	Paris 14e	75114
426987	Van Gogh	Paris 12e	75112
473482	Vincent Auriol	Paris 13e	75113
473448	Pont Cardinet	Paris 17e	75117
470528	Jacques Bonsergent	Paris 10e	75110
478841	Pont de la Concorde	Paris 7e	75107
45110	Michelet	Paris 6e	75106
45172	Moncey	Paris 9e	75109
45162	La Tour d'Auvergne	Paris 9e	75109
45154	Haussmann - Courcelles	Paris 8e	75108
45133	Lille - Université	Paris 7e	75107
45128	Saint-Pierre Du Gros Caillou	Paris 7e	75107
45121	Saint-André Des Arts	Paris 6e	75106
42338	Blanche - Calais	Paris 9e	75109
473748	Solferino - Bellechasse	Paris 7e	75107
473742	Saint-Paul	Paris 4e	75104
42758	Bourse de Commerce	Paris 1er	75101
59088	Mauregard	Gometz-la-Ville	91274
47658	Palais de Justice	Fontainebleau	77186
43030	Frères Perret	Guyancourt	78297
47521	Collège Marcel Pagnol	Montsoult	95430
59345	Becquerel	Chelles	77108
45756	Champ Clair	Saint-Germain-lès-Corbeil	91553
427563	Arvigny	Moissy-Cramayel	77296
53521	Tournesol	Nandy	77326
49797	Pierre Augustin Caron	Othis	77349
48992	Professeur Calmette	La Frette-sur-Seine	95257
59153	Z.I. Savigny Industrie	Savigny-le-Temple	77445
426079	Carnot (r. Aristide Briand)	Cormeilles-en-Parisis	95176
48985	Champs Guillaume	Cormeilles-en-Parisis	95176
48981	Tuyolle	Taverny	95607
48962	Ambassadeurs	Herblay	95306
48952	L.Gonse - Commandant Kieffer	Cormeilles-en-Parisis	95176
47549	Gabriel Péri	Sannois	95582
48879	Eglise	Montigny-lès-Cormeilles	95424
422338	Allée des Sources	Cormeilles-en-Parisis	95176
49033	MLC	Saint-Leu-la-Forêt	95563
55357	Mairie	Faÿ-lès-Nemours	77178
480806	La Régale	Courtry	77139
480524	Avenue de Gaulle	Chartrettes	77096
55668	Place Carnot	Avon	77014
58909	Paul Barruel	Paris 15e	75115
58061	Victor Hugo	Sucy-en-Brie	94071
42373	Boulards	Sucy-en-Brie	94071
52983	Gournay	La Queue-en-Brie	94060
57992	Les 2 Communes	Ormesson-sur-Marne	94055
43440	Léon Blum / Jean Jaurès	Noiseau	94053
45639	Ramus	Paris 20e	75120
49845	Centre	Le Plessis-aux-Bois	77364
58041	Moulin à Vent	Sucy-en-Brie	94071
473687	Porte de Pantin - Parc de la Villette	Paris 19e	75119
44503	Porte d'Aubervilliers	Paris 18e	75118
480771	Templiers	Sucy-en-Brie	94071
53584	Butte aux Fèves	Vert-Saint-Denis	77495
43998	Mairie	Saint-Pierre-du-Perray	91573
53563	Sidonie Talabot	Savigny-le-Temple	77445
53539	Champlatreux	Savigny-le-Temple	77445
463732	Pavillon Bouret	Nandy	77326
53593	Pouilly-le-Fort Place	Vert-Saint-Denis	77495
53595	Lycée Sonia Delaunay	Vert-Saint-Denis	77495
58502	Adrienne Bolland	Paris 20e	75120
413782	Institut Saint-Dominique	Mortefontaine	60432
56342	Mendès France	Brou-sur-Chantereine	77055
53363	Rue des Brices	Tacoignières	78605
52067	Rue de la Gare	Tacoignières	78605
49004	Patte d'Oie	Herblay	95306
46765	Centre Commercial	Fosses	95250
48629	Chaleil	Versailles	78646
48560	Petit Beauregard	Le Chesnay	78158
47775	Boulevard de Jardy	Vaucresson	92076
47776	Résidence Les Lauriers	Vaucresson	92076
47774	Domaine de la Marche	Vaucresson	92076
44383	Place de la Brèche	Versailles	78646
48599	République Lesseps	Versailles	78646
421521	Jules Ferry	Goussainville	95280
414331	Vergers	Mortefontaine	60432
426276	Parc des Douves	Mitry-Mory	77294
474333	Rue d'Auffargis	Les Essarts-le-Roi	78220
47304	Jehan de Chelles	Chelles	77108
55315	Le Puy	Chaintreaux	77071
55441	Avenue Carnot	Saint-Pierre-lès-Nemours	77431
425085	Le Bouloy	Nanteau-sur-Lunain	77329
55303	L'Abbaye	Château-Landon	77099
42520	Challeau	Dormelles	77161
55356	Laveaux	Faÿ-lès-Nemours	77178
55293	Poste	Bourron-Marlotte	77048
479035	Paris-Bercy Bourgogne - Pays d'Auvergne	Paris 12e	75112
55417	Avenue de Lyon	Nemours	77333
479027	Verdun - Hoche	Thiais	94073
479019	Constant Coquelin	Vitry-sur-Seine	94081
58591	Aéroport CDG - Terminal 2A	Tremblay-en-France	93073
44663	Vieille Ligne	Buthiers	77060
57021	Pierre et Marie Curie	Nemours	77333
473101	Gare de Bagneaux-sur-Loing	Bagneaux-sur-Loing	77016
55287	Les Praillons	Bagneaux-sur-Loing	77016
55444	Chemin Noir	Saint-Pierre-lès-Nemours	77431
55407	Beauregard	Nemours	77333
48076	Place Amédée Soupault / Le Kiosque	Villeneuve-le-Roi	94077
426126	Thureau - Dangin	Paris 15e	75115
44968	Tuilerie Bignon	Noisy-le-Roi	78455
44967	Tuilerie	Noisy-le-Roi	78455
56225	Marceau	Ozoir-la-Ferrière	77350
55853	Moulin à Vent	Ferrières-en-Brie	77181
52484	Péguy	Esbly	77171
58847	Bruxelles	Bussy-Saint-Georges	77058
53583	Bréviande	Vert-Saint-Denis	77495
53443	Hottinguer	Combs-la-Ville	77122
53571	Lachenal	Saint-Pierre-du-Perray	91573
462126	Rue d'Estienne d'Orves	Le Pré-Saint-Gervais	93061
415235	Passerelle	Vitry-sur-Seine	94081
48066	Guy Môquet	Thiais	94073
51964	Place Molière	Villeneuve-le-Roi	94077
58109	Pierre Curie	Villeneuve-le-Roi	94077
58105	Abbé Grégoire	Villeneuve-le-Roi	94077
58104	Marché	Villeneuve-le-Roi	94077
58111	Ernest Renan	Villeneuve-le-Roi	94077
46382	Poincaré	Villeneuve-le-Roi	94077
461969	Pont de Villeneuve-le-Roi	Villeneuve-le-Roi	94077
52269	Ecole Paul Painlevé	Villeneuve-le-Roi	94077
48071	La Source	Orly	94054
480533	Bougainville	Neuilly-sur-Marne	93050
55183	Les Patis	Arbonne-la-Forêt	77006
416399	Haute Borne	Méry-sur-Oise	95394
48906	Rue de Pontoise	Herblay	95306
48963	Châtaigniers	Herblay	95306
48884	Francis Carton - Aristide Briand	Cormeilles-en-Parisis	95176
48880	Rue Massenet	Cormeilles-en-Parisis	95176
57453	Jean Moulin	Herblay	95306
58967	Montfrais	Franconville	95252
57726	Rue de Paris	Herblay	95306
49070	Cimetière	La Frette-sur-Seine	95257
51359	Place Jean Moulin	Mériel	95392
49031	Rue du Bac	Méry-sur-Oise	95394
49021	Faisanderie	Mériel	95392
51681	Rue Morard	L'Isle-Adam	95313
51680	Place du Tillé	L'Isle-Adam	95313
51738	Rue Michelet	Saint-Leu-la-Forêt	95563
46825	Roi de Rome	Rambouillet	78517
419848	Les Ecouardes	Taverny	95607
48862	Simone Eiffes	Montigny-lès-Cormeilles	95424
48968	Clinique	Le Plessis-Bouchard	95491
48975	Les Gaudins	Taverny	95607
48889	Cadet de Vaux	Franconville	95252
52687	Corbie	Coupvray	77132
55859	Bois Prieur	Ozoir-la-Ferrière	77350
52448	Molveaux	Coupvray	77132
52452	Touarte	Coupvray	77132
53518	Résidence des Tilleuls	Nandy	77326
53562	Sciences et Techniques	Savigny-le-Temple	77445
478688	Vingt-deux Arpents	Chanteloup-en-Brie	77085
418860	Bois de Chigny	Montévrain	77307
57247	Pierris	Saint-Thibault-des-Vignes	77438
55827	Rond-Point de Collégien	Bussy-Saint-Georges	77058
55812	Bicheret	Montévrain	77307
55817	Bois de Loselet	Montévrain	77307
55815	Glacière	Chessy	77111
55915	Robert Thiboust	Serris	77449
55945	Eugène Isabey	Montévrain	77307
47291	Rue Roger	Lagny-sur-Marne	77243
58188	Cordier	Ferrières-en-Brie	77181
419941	Jussieu	Serris	77449
56000	Jacques De Thou	Bussy-Saint-Georges	77058
56007	Roseraie	Ferrières-en-Brie	77181
56008	Georges Méliès	Bussy-Saint-Georges	77058
56001	Louis Guibert	Bussy-Saint-Georges	77058
42482	Centre Commercial	Claye-Souilly	77118
55781	Lys	Bussy-Saint-Georges	77058
55791	Alsace Lorraine	Lagny-sur-Marne	77243
55841	Calvaire	Chalifert	77075
55845	Tournelle Saint-Martin	Annet-sur-Marne	77005
55863	Chantrennes	Thorigny-sur-Marne	77464
55872	Cheval Blanc	Jossigny	77237
55876	Douy	Annet-sur-Marne	77005
55874	Croix Saint-Louis	Annet-sur-Marne	77005
55885	Peduzzi	Lagny-sur-Marne	77243
55889	Antoine Bourdelle	Bussy-Saint-Georges	77058
55888	Cimetière	Tournan-en-Brie	77470
55890	Place	Ferrières-en-Brie	77181
55803	Parmentier	Thorigny-sur-Marne	77464
55823	Poste	Collégien	77121
55829	Sablons	Saint-Thibault-des-Vignes	77438
55836	Mairie	Bussy-Saint-Martin	77059
55964	Hazard	Dampmart	77155
55963	Cimetière	Thorigny-sur-Marne	77464
55967	Victor Hugo	Thorigny-sur-Marne	77464
55966	Saint Jean	Lagny-sur-Marne	77243
55981	La Croix	Carnetin	77062
55989	Lavoir	Collégien	77121
55900	Coteaux RD934	Lagny-sur-Marne	77243
55906	Genêts	Bussy-Saint-Georges	77058
55907	Croix Gauthier	Annet-sur-Marne	77005
55924	Imprimerie	Lagny-sur-Marne	77243
55923	André Le Nôtre	Lagny-sur-Marne	77243
55927	Marsange	Bailly-Romainvilliers	77018
55939	Renaissance	Pomponne	77372
55956	Mairie	Gouvernes	77209
420655	Lac	Serris	77449
53553	Médiathèque	Savigny-le-Temple	77445
57018	Olympe de Gouges	Lieusaint	77251
53565	Paul Verlaine	Savigny-le-Temple	77445
53503	Naples	Moissy-Cramayel	77296
53524	Villemur	Nandy	77326
53533	Chanteraine	Savigny-le-Temple	77445
53534	La Chesnaie	Savigny-le-Temple	77445
42477	Centre Commercial	Noisy-le-Roi	78455
54123	Val Martin	Saint-Nom-la-Bretèche	78571
51737	Poste Annexe	Saint-Leu-la-Forêt	95563
44008	Mairie	Noisy-le-Roi	78455
48575	Kléber	Le Chesnay	78158
44315	Pereire Saussure	Paris 17e	75117
56032	Eglise	Varennes-sur-Seine	77482
54837	Le Verger	Roissy-en-France	95527
56067	Rue de Varennes	Montereau-Fault-Yonne	77305
54851	Libération	Ablis	78003
49694	Rue de Giez	Seugy	95594
48738	Madrid	Fontenay-lès-Briis	91243
48849	Rue Fouquet	Samois-sur-Seine	77441
58219	Jules Ferry	Eaubonne	95203
58437	Paul Nicolas	Eaubonne	95203
54175	Lycée Louis Armand	Eaubonne	95203
56107	Rue des Trop Chères	Saint-Mammès	77419
45780	Route de Fontainebleau	Veneux-les-Sablons	77491
56014	Petit Passeur	La Grande-Paroisse	77210
55504	Mairie	Ville-Saint-Jacques	77516
43557	La Madeleine	Moret Loing et Orvanne	77316
480022	Marcel Dassault	Gazeran	78269
49710	Plessis Luzarches	Le Plessis-Luzarches	95493
49649	Ferme du Temple	Puiseux-en-France	95509
49632	Village	Fosses	95250
49626	Poteau de Marly	Marly-la-Ville	95371
49696	Croix de Lassy	Lassy	95331
49695	Eglise	Villaines-sous-Bois	95660
58158	Mairie	Le Mesnil-Aubry	95395
58160	Route de Survilliers	Luzarches	95352
58163	Parc du Château	Jagny-sous-Bois	95316
46752	Allée du Bois	Puiseux-en-France	95509
414397	Lycée Amyot d'Inville	Senlis	60612
53642	Zola	Persan	95487
479851	Aéroport CDG 1 (Terminal 3) - CDGVAL	Tremblay-en-France	93073
478453	ZA Bernache	Samoreau	77442
479514	République	Brou-sur-Chantereine	77055
48606	Collège Rameau	Versailles	78646
460428	Château	Ermenonville	60213
54582	Sextant	Conflans-Sainte-Honorine	78172
54539	Berlioz	Conflans-Sainte-Honorine	78172
54518	Mairie	Achères	78005
424526	Église Saint-Louis	Fontainebleau	77186
56367	Goulet	Courtry	77139
44982	Val Fleuri	Chelles	77108
42619	Cimetière	Périgny	94056
58998	Plage Bleue	Valenton	94074
59005	Léo Lagrange	Sainte-Geneviève-des-Bois	91549
48520	Louis Tostain	Sainte-Geneviève-des-Bois	91549
53055	Remise Neuve	Sainte-Geneviève-des-Bois	91549
53070	Transfo Savigny	Sainte-Geneviève-des-Bois	91549
49792	RD 9	Compans	77123
49790	Caquot	Mitry-Mory	77294
49751	CTCI	Mitry-Mory	77294
49746	Perrin	Mitry-Mory	77294
49744	Newton	Mitry-Mory	77294
58645	Berlioz	Villeparisis	77514
44245	Parc de la Mairie	Mitry-Mory	77294
44220	Orangerie	Roissy-en-France	95527
44543	Poste	Villeparisis	77514
53144	Bretagne	Villeparisis	77514
52345	Germain	Mitry-Mory	77294
425784	Lumière	Mitry-Mory	77294
56034	La Faïencerie	Montereau-Fault-Yonne	77305
56675	Pierre et Marie Curie	Rambouillet	78517
478961	Les Ormes	Chavenay	78152
59165	Les Roses	Pontault-Combault	77373
58362	Louis Thébault	Sucy-en-Brie	94071
49925	Place Mérot	Fontaine-Fourches	77187
49907	Mairie	Fontaine-Fourches	77187
44020	Mairie	Marolles-sur-Seine	77279
58023	La Garenne	Noiseau	94053
58441	ZA Les Champs	Boissy-Saint-Léger	94004
58439	ZA 8 Mai 1945	Boissy-Saint-Léger	94004
47561	Piscine	Franconville	95252
48555	ZI Bordes Nord	Bondoufle	91086
425919	Rue de Liers	Sainte-Geneviève-des-Bois	91549
426980	PMI	Brétigny-sur-Orge	91103
53872	Ligne Blanche	Brétigny-sur-Orge	91103
53884	ZI Limousin	Brétigny-sur-Orge	91103
53898	ZI Cochets	Marolles-en-Hurepoix	91376
53935	Jardins	Marolles-en-Hurepoix	91376
52950	Charlie Chaplin	Sainte-Geneviève-des-Bois	91549
52955	Christophe Colomb	Sainte-Geneviève-des-Bois	91549
52964	Eugène Jacquet	Sainte-Geneviève-des-Bois	91549
44190	Musée Lambinet	Versailles	78646
58078	Collège Rosa Parks	Villabé	91659
51484	Martin Luther King	Saint-Ouen-l'Aumône	95572
56355	Terres Rouges	Chelles	77108
49029	Molière	Méry-sur-Oise	95394
44672	Rond point des Chênes	Noisy-le-Roi	78455
463382	Tour de Contrôle	Lognes	77258
478846	Cinéma Apollo	Pontault-Combault	77373
42879	Ecole	Villemer	77506
49946	Flamboin 3 Chemins	Gouaix	77208
58066	Centre Aéré	Sucy-en-Brie	94071
478553	Les Mésanges	Dourdan	91200
49991	Poste	Ury	77477
411657	Centre Médical	Bouffémont	95091
53174	Bibliothèque	Bouffémont	95091
43646	Le Luat	Villemer	77506
46653	Lozier	Cergy	95127
51442	Le Grillon	Éragny	95218
51531	La Siaule	Jouy-le-Moutier	95323
51771	Le Lavoir	Jouy-le-Moutier	95323
51489	M. De L'Hospital	Saint-Ouen-l'Aumône	95572
51464	Les Merisiers	Jouy-le-Moutier	95323
42262	Avenue du Château	Saint-Ouen-l'Aumône	95572
51480	Maison Vallerand	Vauréal	95637
51770	La Vallée	Jouy-le-Moutier	95323
51506	Rond-Point du Miroir	Courdimanche	95183
51396	Aurore	Saint-Ouen-l'Aumône	95572
51430	La Jachère	Menucourt	95388
51486	Mendès France	Vauréal	95637
51462	Roger Salengro	Éragny	95218
57614	Clinique Sainte Marie	Osny	95476
51467	Les Tilleuls	Herblay	95306
419521	ZI Saint Ladre	Saint-Witz	95580
49682	ZI du Dessous de L'Orme	Goussainville	95280
51730	ZI La Pépinière	Saint-Witz	95580
47577	Voltaire	Taverny	95607
49596	Violettes	Puiseux-en-France	95509
53670	Villionne	La Chapelle-la-Reine	77088
49177	Vert Buisson	Le Tremblay-sur-Mauldre	78623
57440	Vernoy	Villenauxe-la-Petite	77507
460521	Vaux de Cernay - Petit Moulin	Cernay-la-Ville	78128
49582	Valdempierre	Noisy-sur-Oise	95456
416153	Station de Pompage	Morsang-sur-Seine	91435
44862	Saint Donain	Marolles-sur-Seine	77279
460408	Square	Silly-le-Long	60619
49936	Silo	Mouy-sur-Seine	77325
51742	Saint Blaise	Méré	78389
477529	Rue Vauban	Versailles	78646
58666	Rue Sieyès	Goussainville	95280
57720	Rue des Violettes	Marly-la-Ville	95371
49630	Rue de l'Epine	Fosses	95250
478332	Rue de Concy	Montgeron	91421
51558	Rue de Courson	Saint-Maurice-Montcouronne	91568
58669	Rouget De Lisle	Goussainville	95280
424507	Rossignols	Puiseux-en-France	95509
57665	Rond-point du Souvenir Français	Vaucresson	92076
57657	Rond-point de la Chapelle	Versailles	78646
46695	République Etats-Unis	Versailles	78646
51565	Quincampoix	Fontenay-lès-Briis	91243
56228	Pyramide	Ozoir-la-Ferrière	77350
56283	Pré Saint Martin	Pontault-Combault	77373
58634	Poste	Louvres	95351
56352	Pomponne	Vaires-sur-Marne	77479
56281	Plessis - Dantzig	Pontault-Combault	77373
44433	Place Mancest	Neauphle-le-Château	78442
48846	Place la République	Samois-sur-Seine	77441
55398	Division Leclerc	Moret Loing et Orvanne	77316
52097	Place	Choisel	78162
49589	Piscine	Louvres	95351
56209	Pierrerie	Roissy-en-Brie	77390
57612	Pierre Rollet	Pontault-Combault	77373
48797	Petite Hogue	Auffargis	78030
49934	Petit Peugny	Mouy-sur-Seine	77325
56274	Petit Pont	Roissy-en-Brie	77390
48430	Petit Montmartre	Viry-Châtillon	91687
56060	Petit Fossard	Esmans	77172
43655	Pavé	Pontault-Combault	77373
49689	Paul Langevin	Garges-lès-Gonesse	95268
56275	Parc des Sources	Roissy-en-Brie	77390
461596	Parc du Thelle	Le Mesnil-en-Thelle	60398
421738	Madeleine Renaud	Goussainville	95280
57602	Le Nautil	Pontault-Combault	77373
56054	Nanon	Saint-Germain-Laval	77409
48689	Moulin des Roches	Dampierre-en-Yvelines	78193
48625	Moines	Versailles	78646
49094	Marronniers	Beynes	78062
412576	Marie Curie	Pithiviers	45252
57666	Maréchal Moncey	Versailles	78646
478300	Marché	Montgeron	91421
56126	Marais du Saule	Varennes-sur-Seine	77482
48697	Mairie	Lévis-Saint-Nom	78334
53644	Mairie	Nointel	95452
46751	Mairie	Louvres	95351
49182	Mairie	Villiers-Saint-Frédéric	78683
49959	Mainbervilliers	Boissy-aux-Cailles	77041
48688	Maincourt	Dampierre-en-Yvelines	78193
48982	Lycée Louis Jouvet	Taverny	95607
49095	Les Saules	Beynes	78062
56100	Les Rosiers	Montereau-Fault-Yonne	77305
463407	Les pins	Ozoir-la-Ferrière	77350
49708	Les Mitelles	Vémars	95641
43756	Les Merles	Pontault-Combault	77373
48930	Les Coutures	Taverny	95607
53671	Les Canches	Achères-la-Forêt	77001
46690	Les Arcades	Viroflay	78686
43696	Les Alouettes	La Queue-en-Brie	94060
48454	L'Envol	Viry-Châtillon	91687
56331	Le Rû	Chelles	77108
54970	Le Petit Plessis	Longvilliers	78349
51745	Le Paradou	Jouars-Pontchartrain	78321
48777	Lavoir	Les Molières	91411
461886	Laussedat	Chelles	77108
57099	Laënnec	Bois-d'Arcy	78073
49661	La Ruche	Goussainville	95280
49951	La Goujonne	Saint-Sauveur-lès-Bray	77434
49835	La Fortelle	Moussy-le-Neuf	77322
54968	La Bâte	Longvilliers	78349
49703	Jabeline	Saint-Witz	95580
419841	Ibis	Cormeilles-en-Parisis	95176
56381	Newport Bay Club	Coupvray	77132
58664	Haute Grève	Fosses	95250
48638	Grande Hogue	Auffargis	78030
56037	Grand Buisson	Laval-en-Brie	77245
51610	Grand champ	Marly-la-Ville	95371
56130	Fresnes	Esmans	77172
56727	Ferme de la Richarderie	Jouars-Pontchartrain	78321
49990	Ferme	Tousson	77471
477523	Europe Saint-Cloud	Versailles	78646
42968	Etoile	Pontault-Combault	77373
49133	Ergal Rond Point	Jouars-Pontchartrain	78321
461664	Ecole L Roussel	Beaumont-sur-Oise	95052
57597	Grand Etang	Roissy-en-Brie	77390
43271	Général de Gaulle	Montfort-l'Amaury	78420
47574	Croix Rouge	Taverny	95607
56020	Croix Chute	Saint-Germain-Laval	77409
56311	Cressonnières	Chelles	77108
56282	Creutzer - Dantzig	Pontault-Combault	77373
49624	Coteau de la Gare	Marly-la-Ville	95371
412262	Compigny	Compigny	89115
56730	Condé	Longperrier	77259
52096	Commandant Mouchotte	Paray-Vieille-Poste	91479
461641	Collège P. Perret	Bernes-sur-Oise	95058
49805	Collège Georges Brassens	Saint-Mard	77420
56133	Clos Mellot	Laval-en-Brie	77245
53718	Clos Marquet	Arnouville-lès-Mantes	78020
48945	Clinique	Ermont	95219
59127	Chemin de Broderne	Bullion	78120
460530	Château Madeleine	Chevreuse	78160
49187	Centre Village	Auteuil	78034
49852	Centre	Vinantes	77525
49620	Central Space - Bâtiment ABD	Marly-la-Ville	95371
49698	Cartoucherie	Survilliers	95604
56379	Carnot	Vaires-sur-Marne	77479
59096	Canada	Dammartin-en-Goële	77153
57447	Camping	Gouaix	77208
412572	Bouzonville Bourg	Pithiviers-le-Vieil	45253
49992	Bourg	Le Vaudoué	77485
48585	Bergson	Garches	92033
56204	Beaudelet	Ozoir-la-Ferrière	77350
57596	Bartholomé	Roissy-en-Brie	77390
49629	Avenue du Large	Fosses	95250
56365	Austerlitz	Chelles	77108
426320	Athènes	Louvres	95351
48927	Anatole France	Beauchamp	95051
51536	Albert Galle	Fontenay-en-Parisis	95241
48565	Acacias	Le Chesnay	78158
49091	Acacias	Beynes	78062
53396	40 Arpents	Guyancourt	78297
49808	22 Arpents	Moussy-le-Neuf	77322
473401	Montsoult Maffliers	Montsoult	95430
423869	Chabannes	Dammartin-en-Goële	77153
462085	Gare de Lagny - Thorigny (av. Chabanneaux)	Pomponne	77372
473241	Nanteuil Le Haudoin Train K	Nanteuil-le-Haudouin	60446
462911	Rue des Pierreux	Chartrettes	77096
58040	Moulin de Touillon	Sucy-en-Brie	94071
473513	Saint-Gratien (Boulevard Pasteur)	Saint-Gratien	95555
55186	Marchepied	Arbonne-la-Forêt	77006
57326	La Renardière	Coubron	93015
57323	Couronnes	Coubron	93015
57287	Les Rosiers	Aulnay-sous-Bois	93005
57293	Président Kennedy	Livry-Gargan	93046
57415	Clos Roger	Montfermeil	93047
57416	Coquelicots	Montfermeil	93047
57389	Verveines	Gagny	93032
48490	Les Bocages	Courcouronnes	91182
48493	Champtier Du Coq	Évry	91228
48531	Place des Aunettes	Évry	91228
420819	Blaise Pascal - Les Passages	Évry	91228
45851	Beauvoir	Évry	91228
52369	Mairie	Courcouronnes	91182
51327	Bois Guillaume	Évry	91228
462603	Alsace - Lorraine	Chelles	77108
57420	Les Frênes	Montfermeil	93047
44551	Poudrerie	Livry-Gargan	93046
57328	Condorcet Liégeard	Livry-Gargan	93046
57294	Fontaine Jean Valjean	Montfermeil	93047
53739	Résidence Jean Monnet	Livry-Gargan	93046
